Geography,Gender,Card Type,Age,CreditScore,Tenure,Point Earned,Balance,EstimatedSalary,NumOfProducts,IsActiveMember,HasCrCard,Satisfaction Score,Exited
0,1,2.0,0.3870967741935484,0.8019999999999999,4,0.996415770609319,0.0,0.40712560962481925,2,1,1,2,0
2,1,0.0,0.20967741935483875,0.564,3,0.9569892473118279,0.5442705442675949,0.41068000176360864,1,0,1,4,1
0,0,0.0,0.4516129032258065,0.588,9,0.4838709677419355,0.3803985514596784,0.5438425659965738,1,0,1,1,1
0,1,3.0,0.09677419354838712,0.7919999999999999,3,0.5722819593787335,0.5480007839039349,0.8510279651584192,2,1,0,3,0
1,1,0.0,0.6290322580645161,0.7719999999999999,9,0.8661887694145759,0.3798171201701855,0.14184283193915329,1,0,1,1,1
2,0,3.0,0.33870967741935487,0.566,2,0.8160095579450418,0.0,0.9564488247955372,2,0,0,1,0
1,0,3.0,0.27419354838709675,0.7559999999999999,8,0.1314217443249701,0.5017373787102166,0.27158407541438917,2,0,1,5,1
1,1,2.0,0.4032258064516129,0.7759999999999999,9,0.8948626045400238,0.4828735443940606,0.32066724662901264,2,0,1,5,1
0,1,3.0,0.24193548387096775,0.9999999999999999,8,0.31899641577060933,0.2911914554630528,0.9317961878927864,1,1,1,5,0
2,1,1.0,0.8548387096774193,0.7539999999999999,8,0.8434886499402628,0.0,0.9926812742242836,1,1,1,4,1
0,0,1.0,0.24193548387096775,0.584,4,0.8566308243727597,0.3372179517189629,0.30011234747775184,2,1,0,5,0
0,0,1.0,0.3709677419354839,0.372,9,0.6236559139784946,0.0,0.6065902512977212,1,0,1,3,0
0,0,0.0,0.7096774193548387,0.888,9,0.1003584229390681,0.49295441029463405,0.8682663891868968,3,0,1,5,1
2,1,0.0,0.467741935483871,0.2599999999999999,8,0.46953405017921146,0.3005536231862108,0.12909845715769638,1,0,1,4,1
0,0,2.0,0.4193548387096775,0.628,8,0.7013142174432496,0.5699114329646751,0.5773304119352467,1,1,1,3,1
1,0,0.0,0.32258064516129037,0.7259999999999999,7,0.5890083632019115,0.5763544074807425,0.2827709795489956,1,1,1,1,1
2,1,3.0,0.3870967741935484,0.7219999999999999,3,0.7467144563918757,0.7079638190948365,0.08157926252431155,3,1,0,1,1
1,1,3.0,0.32258064516129037,0.5559999999999999,10,0.39187574671445635,0.45247789650371595,0.22997342025528586,1,0,1,5,1
2,1,3.0,0.7096774193548387,0.18999999999999995,1,0.4755077658303465,0.2555594584239362,0.38273856498204833,1,1,1,5,1
1,1,0.0,0.30645161290322587,0.636,10,0.6929510155316606,0.6096431025042878,0.7981973757362777,2,1,1,2,0
1,0,1.0,0.3709677419354839,0.576,9,0.43488649940262836,0.5752378983833636,0.36977779281371503,1,0,1,2,1
1,0,1.0,0.33870967741935487,0.382,9,0.5639187574671445,0.3990332090610973,0.9994934379394164,1,1,1,2,1
1,0,2.0,0.27419354838709675,0.21999999999999997,8,0.24253285543608122,0.4095005665447673,0.9471031501383987,2,1,1,5,0
1,0,2.0,0.5806451612903226,0.5019999999999999,1,0.9151732377538829,0.5222836491102822,0.9987597687230406,2,1,1,1,0
1,0,3.0,0.467741935483871,0.5079999999999999,4,0.7706093189964157,0.4739278804394247,0.23864467974462905,1,1,0,3,1
0,1,2.0,0.25806451612903225,0.882,7,0.7634408602150538,0.0,0.48365471564887913,2,0,1,1,0
2,1,3.0,0.20967741935483875,0.42800000000000005,5,0.13859020310633213,0.48410838838988374,0.10179455190051606,1,1,1,1,1
1,1,2.0,0.32258064516129037,0.47199999999999986,2,0.8088410991636797,0.545474140516574,0.9461239569673477,1,1,0,2,0
0,1,3.0,0.24193548387096775,0.596,7,0.06690561529271205,0.5378438711908887,0.5852569921654036,1,1,1,2,0
0,1,2.0,0.33870967741935487,0.46399999999999986,5,0.2150537634408602,0.0,0.6495984312090273,2,1,1,4,0
0,0,3.0,0.8387096774193548,0.84,9,0.3632019115890084,0.44137000006656096,0.11297815302227927,1,0,1,3,1
1,0,3.0,0.3548387096774194,0.5359999999999999,0,0.8542413381123058,0.5592166126095262,0.8033670912923222,1,0,1,4,1
1,0,1.0,0.7096774193548387,0.5239999999999999,8,0.34886499402628435,0.5609661277214187,0.9676133084793295,1,0,1,5,1
0,1,3.0,0.20967741935483875,0.4,5,0.8542413381123058,0.5667647370292855,0.6112073127503252,2,1,1,4,0
1,1,2.0,0.09677419354838712,0.91,6,0.45639187574671447,0.5708347560557357,0.9305686682107084,2,0,1,5,0
0,1,3.0,0.5806451612903226,0.248,3,0.3154121863799283,0.0,0.5420815596946754,1,0,1,2,1
0,1,1.0,0.5,0.65,8,0.0788530465949821,0.5385987195040027,0.8979665301704949,1,1,0,4,1
0,1,0.0,0.6129032258064516,0.7060000000000001,9,0.5495818399044206,0.0,0.42766799736379535,1,0,0,3,1
1,0,2.0,0.16129032258064518,0.43800000000000006,3,0.6212664277180406,0.39869781392118214,0.02536043251852177,1,0,1,3,1
0,1,2.0,0.32258064516129037,0.4959999999999999,0,0.22939068100358423,0.5001548238171124,0.7908211475097009,1,0,0,5,0
0,1,3.0,0.5483870967741935,0.5099999999999999,7,0.32497013142174436,0.0,0.8700974093519404,2,1,1,3,0
0,0,1.0,0.467741935483871,0.87,9,0.47431302270011944,0.4863789517090386,0.16881273253398085,1,1,1,5,1
0,1,1.0,0.4516129032258065,0.29599999999999993,1,0.5937873357228196,0.36611542160404653,0.5097801459601375,1,0,1,5,1
0,0,2.0,0.467741935483871,0.674,7,0.4229390681003584,0.0,0.8884717194789227,2,1,1,1,0
2,1,0.0,0.3548387096774194,0.372,9,0.0896057347670251,0.0,0.05939057311126344,2,1,1,2,0
1,0,0.0,0.33870967741935487,0.346,1,0.6798088410991636,0.5735520346129379,0.5936414900851812,1,1,1,1,1
2,0,1.0,0.12903225806451613,0.594,8,0.12903225806451613,0.4382582187054513,0.6831255629822742,1,1,1,2,1
2,0,0.0,0.06451612903225812,0.47599999999999987,9,0.6750298685782556,0.267750902368368,0.8179611032203024,1,1,1,2,1
0,1,1.0,0.016129032258064557,0.62,5,0.8363201911589008,0.5087708718707266,0.20156836058010313,1,1,1,1,0
0,1,0.0,0.467741935483871,0.814,3,0.16726403823178015,0.5211163624242816,0.7193451006335428,1,0,1,1,0
2,0,0.0,0.20967741935483875,0.376,0,0.7586618876941457,0.0,0.8976283216736145,2,0,0,5,0
2,1,3.0,0.4032258064516129,0.7799999999999999,9,0.8697729988052568,0.0,0.9969039759616733,1,0,1,4,1
0,1,1.0,0.24193548387096775,0.5159999999999999,9,0.5388291517323776,0.35858658788514497,0.3437410934383798,1,0,1,3,0
0,1,0.0,0.467741935483871,0.606,6,0.5483870967741935,0.0,0.2532519037239818,1,0,1,2,1
1,0,3.0,0.3548387096774194,0.7099999999999999,3,0.34408602150537637,0.37022964184382595,0.547524124129825,1,1,1,1,0
2,1,3.0,0.32258064516129037,0.4839999999999999,3,0.9796893667861409,0.0,0.06412919544562573,1,1,1,1,1
1,0,3.0,0.19354838709677424,0.678,5,0.3213859020310633,0.544646991932063,0.20906054457573475,1,1,1,1,1
0,1,2.0,0.1774193548387097,0.7519999999999999,7,0.43249701314217437,0.0,0.4591807917592031,2,1,1,4,1
0,1,0.0,0.27419354838709675,0.15999999999999992,1,0.8482676224611708,0.4738745520143259,0.014172227197037778,1,0,0,5,0
1,1,0.0,0.6451612903225806,0.606,1,0.0,0.5285129113577549,0.02505245159372121,1,0,1,2,1
0,1,3.0,0.4193548387096775,0.364,3,0.9462365591397849,0.592254608235559,0.37407566311611135,1,0,1,1,1
0,1,1.0,0.7903225806451613,0.384,10,0.4277180406212664,0.5158722411956186,0.10635696350426042,1,1,0,5,0
0,0,1.0,0.09677419354838712,0.7519999999999999,6,0.3751493428912783,0.0,0.2734107916536068,2,1,1,4,0
0,0,2.0,0.27419354838709675,0.672,8,0.8649940262843488,0.42016951982376594,0.17648453036437184,1,0,1,5,0
1,1,1.0,0.5161290322580645,0.88,8,0.2258064516129032,0.4840155618562103,0.8827053096481955,1,1,1,4,1
0,1,2.0,0.24193548387096775,0.47399999999999987,8,0.3476702508960573,0.5905328733271745,0.6147289750345777,1,0,0,3,0
0,0,3.0,0.5161290322580645,0.83,9,0.23178016726403822,0.5043792880208854,0.39780380674231997,1,1,1,1,1
0,1,0.0,0.30645161290322587,0.5179999999999999,1,0.24731182795698925,0.1568159805441325,0.891814168293609,1,1,1,5,1
0,0,0.0,0.20967741935483875,0.684,2,0.6654719235364396,0.0,0.45910587342244225,2,0,1,4,1
1,0,2.0,0.5161290322580645,0.20799999999999996,10,0.3369175627240143,0.3702521609471001,0.7719653982380027,1,0,1,3,1
1,0,2.0,0.435483870967742,0.838,5,0.5125448028673835,0.5048855094911245,0.6207009723919673,1,0,1,5,1
0,1,0.0,0.25806451612903225,0.392,4,0.33094384707287927,0.6590855673711985,0.1283790009056761,2,1,1,2,1
1,0,2.0,0.532258064516129,0.66,5,0.20908004778972522,0.5705100026867482,0.23873616319125487,1,0,0,1,1
0,1,1.0,0.32258064516129037,0.682,7,0.8004778972520907,0.0,0.40800040757176653,2,0,0,4,0
1,0,0.0,0.6290322580645161,0.666,5,0.6965352449223416,0.6474688189136873,0.04569182780072843,1,0,0,5,1
0,0,3.0,0.14516129032258068,0.21999999999999997,7,0.16248506571087218,0.0,0.7810040428376742,2,0,1,3,1
1,1,3.0,0.5161290322580645,0.46999999999999986,2,0.7216248506571087,0.5015807812646164,0.046780470806446095,1,0,1,1,1
2,0,2.0,0.5967741935483871,0.858,0,0.2640382317801673,0.5312753875487853,0.11380861052408954,1,0,1,2,1
1,0,0.0,0.6290322580645161,0.30399999999999994,3,0.8590203106332138,0.40440845922740987,0.21758126675246822,1,0,1,5,1
1,1,0.0,0.20967741935483875,0.31999999999999995,0,0.7467144563918757,0.4531267256757515,0.16518897712548503,1,0,1,2,1
1,0,0.0,0.09677419354838712,0.7199999999999999,2,0.991636798088411,0.4400489457691767,0.07877525484871026,2,0,0,4,1
0,0,0.0,0.5,0.9520000000000001,0,0.97610513739546,0.0,0.8939065268384557,1,0,0,4,1
2,0,0.0,0.14516129032258068,0.7199999999999999,2,0.18040621266427714,0.5391749295500815,0.7111907126085057,1,0,1,4,0
1,1,3.0,0.27419354838709675,0.7759999999999999,6,0.13978494623655913,0.4055225769155915,0.4258568953671091,1,0,0,3,0
2,0,3.0,0.3709677419354839,0.5159999999999999,3,0.5686977299880526,0.35777012092838173,0.9969743401443626,1,0,0,3,1
2,0,2.0,0.532258064516129,0.7199999999999999,4,0.9199522102747909,0.3732868193615982,0.7071888623207658,1,1,0,5,1
2,1,2.0,0.1774193548387097,0.45999999999999985,9,0.42652329749103945,0.24595818963787253,0.640514495296885,2,0,1,1,0
1,0,1.0,0.3709677419354839,0.4859999999999999,4,0.7777777777777777,0.4770984904667868,0.5489584324341448,2,1,1,3,0
2,0,0.0,0.32258064516129037,0.5379999999999999,10,0.2974910394265233,0.4769206891929708,0.04281320206226109,1,1,1,2,0
0,1,0.0,0.6774193548387097,0.7959999999999999,0,0.3643966547192353,0.607161656750755,0.6338360535562513,1,0,1,5,1
0,1,0.0,0.32258064516129037,0.856,3,0.5197132616487455,0.5779975845969971,0.633631266759975,2,1,1,2,0
0,1,2.0,0.32258064516129037,0.598,1,0.5113500597371565,0.48710613938910424,0.44477425083289723,1,1,0,3,0
1,0,2.0,0.08064516129032262,0.5599999999999999,4,0.9737156511350059,0.5498826635148958,0.8731904806969676,1,1,0,1,0
1,0,0.0,0.532258064516129,0.41000000000000003,9,0.1230585424133811,0.5508790441569325,0.994024299264574,1,0,1,2,1
2,0,1.0,0.435483870967742,0.602,10,0.40262843488649935,0.5417464915735309,0.09329054497059493,1,0,1,3,0
0,1,2.0,0.03225806451612906,0.67,4,0.8912783751493428,0.41738037942018613,0.19317415380439265,2,0,1,5,0
0,1,2.0,0.30645161290322587,0.654,3,0.13500597371565115,0.3521869377323678,0.589810745871847,1,1,0,2,0
0,0,2.0,0.3709677419354839,0.23199999999999998,3,0.5567502986857825,0.133775231210409,0.8953285739587364,2,0,1,1,1
1,0,3.0,0.24193548387096775,0.42800000000000005,2,0.7514934289127837,0.461388566170432,0.5618047502028976,1,1,0,2,1
0,0,1.0,0.25806451612903225,0.7579999999999999,9,0.5866188769414575,0.5265951207520153,0.5270685655921048,1,1,0,3,0
2,1,3.0,0.24193548387096775,0.45200000000000007,3,0.2043010752688172,0.0,0.9509689263061301,2,1,0,5,0
0,1,1.0,0.12903225806451613,0.44600000000000006,8,0.31899641577060933,0.34384849242973514,0.45083898277814105,2,1,1,5,0
2,1,0.0,0.19354838709677424,0.344,3,0.5866188769414575,0.0,0.7276592343706312,2,0,1,4,0
1,1,1.0,0.3548387096774194,0.7779999999999999,5,0.20549581839904418,0.5943888612304702,0.29999984485848763,3,1,1,4,1
0,1,0.0,0.24193548387096775,0.7239999999999999,2,0.13739545997610514,0.7289337276341961,0.014859804370556602,1,0,1,1,0
0,1,3.0,0.3709677419354839,0.406,1,0.44324970131421737,0.0,0.45299099573676127,2,0,1,2,0
1,0,2.0,0.14516129032258068,0.674,9,0.7240143369175627,0.6071344743995462,0.6325923691295015,2,0,0,5,0
1,1,2.0,0.5,0.394,8,0.07646356033452806,0.484410662512417,0.23236044758226213,2,0,1,2,1
0,0,1.0,0.27419354838709675,0.45999999999999985,8,0.6618876941457587,0.0,0.051373260119217744,2,1,0,3,0
0,1,2.0,0.1774193548387097,0.608,2,0.2532855436081242,0.3665058191554986,0.18503833271518616,1,0,1,2,0
2,0,3.0,0.24193548387096775,0.4,9,0.3870967741935484,0.2901099406535937,0.5180540930409673,1,1,1,2,0
0,1,3.0,0.29032258064516125,0.32399999999999995,0,0.2222222222222222,0.5173581433003337,0.2648873670118198,1,0,1,2,0
1,1,3.0,0.22580645161290325,0.7020000000000001,5,0.7168458781362007,0.40853375966313654,0.5314648756863573,1,0,0,5,0
2,0,3.0,0.12903225806451613,0.5519999999999999,8,0.2951015531660693,0.592313835470011,0.5225279738913851,3,1,0,5,1
0,1,0.0,0.1774193548387097,0.838,2,0.4062126642771804,0.4932581192626856,0.4242915675533438,2,0,1,2,0
0,1,1.0,0.16129032258064518,0.656,2,0.32258064516129026,0.43498585421674596,0.29388136388606867,1,1,1,2,0
0,0,1.0,0.20967741935483875,0.6900000000000001,5,0.1923536439665472,0.4228378143492444,0.49768361210678314,1,0,0,4,0
0,1,1.0,0.30645161290322587,0.5499999999999999,1,0.33811230585424135,0.7057416818119262,0.4804221670797017,2,1,1,5,0
2,1,2.0,0.4032258064516129,0.45399999999999985,6,0.33811230585424135,0.0,0.7475121432014211,2,1,1,3,0
2,1,2.0,0.27419354838709675,0.4839999999999999,6,0.5854241338112306,0.31999111671196867,0.36326635340425767,1,0,1,5,1
0,0,1.0,0.09677419354838712,0.918,4,0.41099163679808837,0.0,0.9680180276439154,2,0,1,1,0
1,0,0.0,0.32258064516129037,0.5159999999999999,8,0.8124253285543607,0.413129928569803,0.6855658889255833,2,1,1,3,0
0,0,2.0,0.5645161290322581,0.644,9,0.08243727598566308,0.6751997593923493,0.7367706453441506,4,1,1,4,1
1,1,2.0,0.29032258064516125,0.884,5,0.42054958183990443,0.46124400548445793,0.008905623264260495,2,0,0,5,0
0,1,3.0,0.20967741935483875,0.5539999999999999,8,0.7096774193548386,0.5106923293039018,0.48063701305145484,1,0,1,3,0
0,0,0.0,0.4193548387096775,0.43000000000000005,1,0.6308243727598566,0.0,0.44796391028076255,2,1,0,1,0
1,0,1.0,0.12903225806451613,0.91,8,0.7562724014336917,0.17023991693201015,0.14398103229861114,2,1,1,4,0
0,0,2.0,0.3548387096774194,0.4,8,0.4886499402628435,0.5998065589100341,0.8326417942125909,1,0,0,4,1
1,1,2.0,0.20967741935483875,0.4839999999999999,7,0.19474313022700118,0.4965889935630838,0.4303321274500535,1,0,1,2,0
2,0,3.0,0.5483870967741935,0.5239999999999999,5,0.7825567502986858,0.5770179039625213,0.4915024239359932,1,0,0,4,1
0,1,0.0,0.4032258064516129,0.632,7,0.7813620071684587,0.549150214734596,0.5955847626412432,2,1,1,3,1
0,1,0.0,0.4032258064516129,0.7859999999999999,5,0.2855436081242533,0.0,0.5654529779338223,2,0,0,5,1
2,0,0.0,0.7258064516129032,0.6960000000000001,5,0.45639187574671447,0.0,0.868216743902951,1,1,1,5,0
0,1,0.0,0.25806451612903225,0.7299999999999999,4,0.8494623655913979,0.49547786513639863,0.4889018017784922,1,0,0,2,0
1,1,2.0,0.5,0.662,8,0.2747909199522103,0.569738015941054,0.9367983005698648,1,0,0,4,1
0,0,0.0,0.435483870967742,0.41600000000000004,1,0.2246117084826762,0.6125894780625871,0.44940817766926094,2,0,0,2,1
1,0,2.0,0.435483870967742,0.9999999999999999,5,0.17801672640382316,0.41415165814933075,0.3002306553923161,1,0,1,5,1
1,1,1.0,0.29032258064516125,0.31399999999999995,9,0.3393070489844683,0.47116468682563517,0.5956347081990837,3,0,1,3,1
1,0,0.0,0.30645161290322587,0.5339999999999999,4,0.980884109916368,0.4642180815326255,0.8769648735093715,2,0,1,3,1
1,0,3.0,0.4838709677419355,0.7479999999999999,6,0.23058542413381122,0.44027138668134147,0.4026690946146527,2,1,1,1,1
1,1,0.0,0.24193548387096775,0.7479999999999999,4,0.7084826762246117,0.3509268643695136,0.9351066575376729,1,1,0,3,1
1,1,3.0,0.5645161290322581,0.4999999999999999,7,0.5113500597371565,0.4235250654957159,0.4681165425042452,1,0,1,4,1
0,0,2.0,0.4516129032258065,0.33199999999999996,1,0.5997610513739545,0.4182882380651045,0.5790156491243488,1,0,1,5,1
2,0,3.0,0.3709677419354839,0.4839999999999999,2,0.17323775388291518,0.5529533524946325,0.45005546809522307,1,0,1,1,0
0,1,0.0,0.5483870967741935,0.682,3,0.5937873357228196,0.0,0.8795619424257836,1,0,1,3,1
0,0,1.0,0.3548387096774194,0.582,7,0.5173237753882914,0.0,0.6351039100315352,1,0,1,4,0
0,1,2.0,0.16129032258064518,0.65,9,0.7813620071684587,0.0,0.6707076860157992,1,0,1,2,0
0,0,2.0,0.467741935483871,0.2779999999999999,8,0.9438470728793308,0.41408995979204155,0.5381594321260137,2,1,1,4,0
2,1,3.0,0.27419354838709675,0.586,2,0.44802867383512546,0.0,0.3397479010479409,2,0,0,1,0
2,1,0.0,0.14516129032258068,0.2719999999999999,7,0.7204301075268816,0.0,0.14378760586468947,2,0,1,4,0
1,0,2.0,0.4838709677419355,0.18999999999999995,7,0.9259259259259259,0.6707367919779701,0.08284566767577047,1,0,1,5,1
0,1,3.0,0.4193548387096775,0.2619999999999999,9,0.2927120669056153,0.6987022499852431,0.32734248544810146,1,0,1,4,1
2,1,3.0,0.32258064516129037,0.59,1,0.6965352449223416,0.27134443311226486,0.8316242660742997,1,1,0,1,0
1,1,0.0,0.27419354838709675,0.5519999999999999,4,0.13859020310633213,0.3511776833374858,0.16381817674992244,1,1,1,5,0
1,1,1.0,0.435483870967742,0.58,8,0.9259259259259259,0.4806381347901055,0.9760512551523872,1,0,0,5,0
1,1,2.0,0.6612903225806451,0.4959999999999999,8,0.5483870967741935,0.47114914266585295,0.3007763031048771,2,0,0,4,1
0,0,2.0,0.33870967741935487,0.5579999999999999,10,0.6810035842293907,0.0,0.21561036899808156,2,1,1,3,1
1,0,3.0,0.4838709677419355,0.47599999999999987,1,0.8972520908004779,0.5710668423183294,0.15758899480160826,2,0,1,2,1
1,1,3.0,0.5161290322580645,0.18599999999999994,3,0.7514934289127837,0.4671470396606049,0.21393729290172028,1,0,1,1,1
0,1,0.0,0.5483870967741935,0.846,4,0.6989247311827956,0.0,0.7207657965212969,1,1,0,4,0
1,1,2.0,0.5161290322580645,0.404,4,0.5961768219832736,0.4829672477777731,0.587602581694893,1,0,1,1,1
0,1,3.0,0.4032258064516129,0.7199999999999999,9,0.44802867383512546,0.5113010226582435,0.1646759091305134,1,0,1,5,1
0,1,2.0,0.8548387096774193,0.46199999999999986,4,0.7120669056152926,0.0,0.9882530850515296,2,1,1,2,0
1,0,0.0,0.5,0.876,4,0.3106332138590203,0.5478558645065812,0.9212730392027088,1,0,1,1,1
0,0,3.0,0.435483870967742,0.64,9,0.6654719235364396,0.4182191263393038,0.7798616508047815,1,0,1,3,1
0,1,0.0,0.3709677419354839,0.682,2,0.8757467144563919,0.0,0.2840549507233022,1,1,1,2,1
2,1,2.0,0.32258064516129037,0.8119999999999999,6,0.1123058542413381,0.4751285671405471,0.8491352387079875,1,0,1,1,1
1,0,1.0,0.30645161290322587,0.20999999999999996,6,0.9187574671445639,0.6777955942191509,0.2717819559110843,1,1,0,5,0
0,1,2.0,0.29032258064516125,0.576,6,0.5722819593787335,0.7511224577277572,0.23491252546009841,1,0,0,2,1
0,1,2.0,0.6935483870967742,0.9640000000000001,2,0.6989247311827956,0.0,0.6391475484363062,1,1,0,2,1
0,1,3.0,0.19354838709677424,0.37,6,0.4659498207885304,0.4137335999648304,0.6286673389131896,1,1,1,3,0
0,0,3.0,0.1774193548387097,0.9879999999999999,8,0.7694145758661888,0.0,0.736923584847919,2,0,0,3,0
1,1,1.0,0.3548387096774194,0.644,4,0.9462365591397849,0.3548288470430365,0.9448640577502768,2,0,1,1,0
2,1,2.0,0.19354838709677424,0.7919999999999999,1,0.5041816009557945,0.44905351810370503,0.05814628813672391,1,0,0,1,1
1,1,3.0,0.24193548387096775,0.634,9,0.8793309438470728,0.4965096784913748,0.0029608006943533543,2,0,0,3,0
0,1,0.0,0.6935483870967742,0.7539999999999999,0,0.6511350059737157,0.5110200719343859,0.9440477631671728,2,1,1,1,1
1,1,2.0,0.4032258064516129,0.59,9,0.7037037037037036,0.5584784244471531,0.05610592702133251,1,0,1,1,1
2,0,0.0,0.24193548387096775,0.626,8,0.11708482676224613,0.48835836095842744,0.9817382425379308,1,0,1,4,0
0,0,0.0,0.4032258064516129,0.47199999999999986,8,0.0800477897252091,0.528335070227119,0.3350810441744437,1,0,1,2,1
0,1,1.0,0.4032258064516129,0.5519999999999999,4,0.47431302270011944,0.5485840486071457,0.6523466880314879,1,0,1,2,1
2,1,1.0,0.27419354838709675,0.7339999999999999,1,0.7729988052568697,0.0,0.8741893418081303,3,0,0,3,1
0,1,2.0,0.24193548387096775,0.4859999999999999,1,0.23178016726403822,0.0,0.04950840909535632,2,0,0,4,0
1,1,1.0,0.467741935483871,0.59,9,0.17443249701314217,0.6061302818207983,0.6092980211900284,1,0,1,3,1
0,0,1.0,0.6129032258064516,0.618,9,0.9139784946236559,0.49336860236759883,0.4975152084974309,1,0,1,4,1
1,1,0.0,0.3548387096774194,0.7539999999999999,1,0.41816009557945044,0.37087424619294634,0.3591954401207061,2,0,1,1,1
0,0,1.0,0.24193548387096775,0.32399999999999995,6,0.9677419354838709,0.48499894917494196,0.4183326821560286,2,1,1,4,0
0,1,1.0,0.4193548387096775,0.588,5,0.22819593787335724,0.29234403498249034,0.7860922340312716,1,0,1,5,1
0,0,0.0,0.27419354838709675,0.7319999999999999,8,0.48028673835125446,0.44961753196287785,0.08886380712166603,1,1,0,1,0
0,1,0.0,0.1774193548387097,0.7619999999999999,10,0.10513739545997608,0.0,0.8125456635269861,2,1,1,4,0
0,1,2.0,0.467741935483871,0.9999999999999999,6,0.14217443249701311,0.0,0.9373513550384982,1,0,1,3,1
2,1,2.0,0.1774193548387097,0.47199999999999986,2,0.3106332138590203,0.5279045368579729,0.18058912436979388,1,1,1,3,0
0,1,1.0,0.4032258064516129,0.618,1,0.6989247311827956,0.4228267341532971,0.1341667802285855,2,0,1,5,0
0,1,2.0,0.435483870967742,0.32199999999999995,5,0.2246117084826762,0.27252208257145366,0.966223841076638,1,0,1,1,1
0,0,3.0,0.3709677419354839,0.9879999999999999,10,0.1111111111111111,0.3041858150454633,0.7060611837087198,1,1,1,3,1
2,1,2.0,0.30645161290322587,0.564,1,0.16606929510155316,0.5508494703965263,0.303708828007467,1,0,1,3,1
1,1,0.0,0.20967741935483875,0.45799999999999985,6,0.5985663082437276,0.5569175118072841,0.6792377166832726,1,1,0,4,0
0,0,2.0,0.32258064516129037,0.37,8,0.13022700119474312,0.0,0.6832676926258286,2,0,1,1,0
0,0,0.0,0.12903225806451613,0.41000000000000003,7,0.5113500597371565,0.0,0.46557797695167646,2,0,1,3,0
0,0,3.0,0.27419354838709675,0.5039999999999999,8,0.6140979689366786,0.0,0.7644561987216639,2,1,1,2,0
0,0,1.0,0.4032258064516129,0.41200000000000003,6,0.8530465949820788,0.0,0.6258850010036655,3,0,0,4,1
2,1,0.0,0.7419354838709677,0.7399999999999999,3,0.5316606929510155,0.18235603148672835,0.3980207045856878,2,0,1,4,1
0,0,0.0,0.5645161290322581,0.878,1,0.15890083632019114,0.6308208245028888,0.024745771855798265,1,1,1,1,1
0,0,0.0,0.7419354838709677,0.5099999999999999,2,0.25925925925925924,0.5163678208949299,0.06761187216919914,1,1,1,1,0
2,1,1.0,0.14516129032258068,0.402,2,0.42891278375149344,0.45386244271528736,0.42557829123835306,1,1,1,5,1
0,1,2.0,0.29032258064516125,0.64,7,0.8458781362007167,0.0,0.29767026993672274,2,0,0,2,0
2,1,0.0,0.27419354838709675,0.5259999999999999,4,0.3285543608124253,0.49246150100225955,0.8548379904730099,2,1,0,3,0
2,1,3.0,0.29032258064516125,0.32399999999999995,1,0.7550776583034647,0.0,0.6775705960191589,1,1,0,4,1
0,0,0.0,0.32258064516129037,0.46399999999999986,9,0.8518518518518517,0.5419690919129756,0.38280517574105216,4,1,1,2,1
0,1,3.0,0.16129032258064518,0.636,4,0.8781362007168457,0.4270310308061732,0.9655154949587265,1,0,1,5,0
0,1,2.0,0.11290322580645162,0.7459999999999999,3,0.2939068100358423,0.0,0.6727022053165794,2,1,1,2,0
2,0,3.0,0.5,0.7339999999999999,1,0.8148148148148148,0.4418701633001671,0.6227738131336498,2,1,1,1,1
1,0,3.0,0.532258064516129,0.588,4,0.6081242532855435,0.38087193091027516,0.3630165755694056,1,0,0,1,1
2,0,1.0,0.06451612903225812,0.45000000000000007,8,0.7682198327359617,0.4194106858286566,0.1716832508772877,1,1,1,1,0
2,0,2.0,0.532258064516129,0.63,8,0.18399044205495818,0.0,0.19436093632807164,1,1,1,2,1
0,1,2.0,0.30645161290322587,0.82,7,0.4575866188769414,0.0,0.16400704902977248,1,0,0,3,1
2,1,1.0,0.14516129032258068,0.29399999999999993,7,0.3106332138590203,0.5954619662509189,0.8379165055405288,1,0,0,4,0
0,1,3.0,0.09677419354838712,0.41000000000000003,5,0.6977299880525687,0.0,0.13723377779041152,2,0,1,3,0
0,1,0.0,0.5645161290322581,0.2739999999999999,4,0.6726403823178017,0.7958988049689817,0.12069063796542016,1,1,1,1,1
0,1,1.0,0.8870967741935485,0.29599999999999993,2,0.4492234169653524,0.6785292785608692,0.827335704262643,2,1,1,2,0
2,1,0.0,0.22580645161290325,0.598,1,0.25089605734767023,0.0,0.4557929515407479,1,1,0,5,1
2,1,3.0,0.19354838709677424,0.5599999999999999,3,0.1326164874551971,0.0,0.05202215200595223,2,1,0,5,0
2,1,0.0,0.3548387096774194,0.7899999999999999,3,0.5758661887694145,0.35260061166667317,0.5817289740837104,1,0,0,4,0
0,1,0.0,0.06451612903225812,0.348,9,0.9904420549581839,0.0,0.3719071851389244,2,0,1,5,0
1,0,2.0,0.30645161290322587,0.916,2,0.31182795698924726,0.40028937645559604,0.17540369447991982,1,0,1,2,1
1,1,0.0,0.11290322580645162,0.586,4,0.8900836320191158,0.458922983431241,0.7407116401225378,1,1,1,5,0
0,0,3.0,0.3548387096774194,0.9,5,0.8673835125448027,0.38965784873053444,0.49319186495962286,1,0,1,3,1
0,0,0.0,0.32258064516129037,0.402,10,0.8948626045400238,0.0,0.0006231684230771098,2,1,1,2,0
